3021.9906615596283,11498.996429161169
3012.7535229432106,11495.21566819775
3003.667562947787,11491.028913579761
2994.76155050172,11486.496166588531
2986.0139539410993,11481.64803382989
2977.4198328244397,11476.516850775652
2968.991915092957,11471.141946388612
2960.702112368661,11465.533017893027
2952.5700428533073,11459.727774196705
2944.574754320411,11453.733388728464
2936.694144363366,11447.551248323729
2928.964874196419,11441.227253643003
2921.353419840805,11434.749910560957
2913.845534056338,11428.119509531738
2906.466215612134,11421.370067501673
2899.2003111458703,11414.499242038712
2892.052131723404,11407.521324985091
2885.005950780034,11400.429959266787
2878.0557742452506,11393.226505250735
2871.2149685712066,11385.931985514471
2864.4770710467087,11378.546476035666
2857.835570679235,11371.068758280288
2851.2935298234224,11363.507611200213
2844.853807267431,11355.871531646826
2838.500228274399,11348.145550361409
2832.2357329223305,11340.336483260617
2826.072384297613,11332.462940379983
2820.0034313644796,11324.51977856278
2814.022344232381,11316.500976528263
2808.140807034589,11308.424642787806
2802.3433944161516,11300.271519684466
2796.641704376483,11292.059317619438
2791.029530123207,11283.780418551836
2785.5095744043265,11275.43959476287
2780.08447933197,11267.041543006897
2774.748554110527,11258.577600598335
2769.512860247383,11250.065371642337
2764.3638727806792,11241.482335826808
2759.320583792258,11232.85951853884
2754.3699614845427,11224.173895219657
2749.515252276091,11215.429238734068
2744.7597025854593,11206.629321946883
2740.106558831205,11197.77791772291
2735.5590674318846,11188.878798926959
2731.106692149561,11179.907550257527
2726.767178757116,11170.895891653374
2722.5452645464748,11161.843596697187
2718.5268423524685,11152.689233639743
2714.7024357742557,11143.443883143518
2711.0327608585358,11134.139094114304
2707.4865714067346,11124.782480117174
2704.050225314488,11115.401277160638
2700.700948200345,11105.980712306819
2697.4273394216734,11096.52450618108
2694.2272312727523,11087.055409578026
2691.0888067480373,11077.56210194472
2688.0066850218045,11068.047299285261
2684.978464725071,11058.519577579216
2681.9969110288657,11048.969501826447
2679.0622322646377,11039.409006163558
2676.1701037971734,11029.833729214677
2673.3198694899756,11020.249816350324
2670.5105630391627,11010.661346629553
2667.736898729677,11001.056388089506
2664.9974799658075,10991.435064998872
2662.290774509963,10981.796162386992
2659.6231979913427,10972.166522913903
2656.984946550926,10962.514012915317
2654.382255985714,10952.86398405487
2651.8132686316967,10943.21196809411
2649.2683265901287,10933.522810663504
2646.7613669129714,10923.850599017263
2644.282818824901,10914.159330839491
2641.838710837532,10904.472795126494
2639.419886130233,10894.754193227265
2637.0399115444498,10885.05740929074
2634.686252593594,10875.330299699235
2632.368743360791,10865.611641348394
2630.079174739666,10855.864635429632
2627.827389848569,10846.128278059785
2625.609211550597,10836.381377536545
2623.424384668352,10826.618327612206
2621.2762678468716,10816.848946997838
2619.165169340881,10807.06866933257
2617.0949047969725,10797.288344503519
2615.066449249848,10787.504790316449
2613.078424753079,10777.70154854402
2611.1359695157807,10767.892348314599
2609.241790242547,10758.077717705608
2607.3967386927743,10748.24601978011
2605.6053301362335,10738.401862243067
2603.8795694401715,10728.56378342767
2602.321055090606,10718.668820229019
2600.9184798537844,10708.773111572473
2599.6375510444195,10698.861578097203
2598.456019396898,10688.929853117354
2597.3604546213337,10678.997821432777
2596.3368764251895,10669.045920035309
2595.377347189712,10659.084486106176
2594.476093809426,10649.129644147688
2593.6262362402867,10639.170998977599
2592.8214672423437,10629.189036431762
2592.0617004121914,10619.232614207789
2591.339815421889,10609.252760011088
2590.654717943878,10599.271786469293
2590.004028575482,10589.29042345794
2589.3855423254736,10579.306776292648
2588.798420265839,10569.337399911406
2588.2395197918527,10559.355749169925
2587.707149833543,10549.353620189198
2587.202975729868,10539.385856104282
2586.722195990951,10529.377882010958
2586.2675281810807,10519.404978737584
2585.835571928247,10509.411408468623
2585.4261093794516,10499.405801315308
2585.039762744683,10489.41896650966
2584.675373825361,10479.436767394072
2584.331955286428,10469.444225589537
2584.009404583834,10459.448499386199
2583.707281803709,10449.445115482657
2583.4258567523016,10439.452259095282
2583.1644384488245,10429.453542676647
2582.923046714908,10419.455312530139
2582.7014549925525,10409.452271681655
2582.499969518459,10399.462137605005
2582.3182072301397,10389.467888105313
2582.156143563118,10379.464024541736
2582.0141521049795,10369.468197246277
2581.8921266224343,10359.463432323522
2581.790361065071,10349.455975620587
2581.7092330720116,10339.463626057326
2581.6487977701822,10329.458397327899
2581.609567673429,10319.469818451005
2581.5918162926337,10309.459216628613
2581.596116572718,10299.456571688634
2581.6229331381082,10289.469190364067
2581.6730110004573,10279.460138889579
2581.7469503469024,10269.460178349578
2581.8455176463603,10259.466919754006
2581.969745981457,10249.467868955584
2582.12054870504,10239.473194568667
2582.299265452816,10229.472374954901
2582.50724987371,10219.466875436461
2582.7457350761906,10209.469641145493
2583.0165663844236,10199.474017133107
2583.321862000501,10189.475387016882
2583.6633198767076,10179.491021623604
2584.0442277066195,10169.50082182412
2584.4676100743354,10159.507858468272
2584.936831964881,10149.518431818802
2585.456597305493,10139.524586282525
2586.031237855206,10129.541802057784
2586.6666386395354,10119.573490371486
2587.3730734626774,10109.58217416915
2588.1562070733585,10099.624614501068
2589.030243499042,10089.669588515646
2589.963382498958,10079.705709990885
2590.935795863974,10069.742327988497
2591.942546779736,10059.806841355734
2592.9852946562673,10049.863281419855
2594.0631741030375,10039.90494856995
2595.170165922055,10029.972882038295
2596.307407874219,10020.043320003875
2597.4746928265636,10010.107355460153
2598.668053108535,10000.188730867621
2599.889646526033,9990.260662838831
2601.1378499757193,9980.329109546405
2602.408848619205,9970.417073677876
2603.7055085047464,9960.495747130264
2605.024156563111,9950.58759770722
2606.365738002656,9940.680167864264
2607.7289946015467,9930.778099983645
2609.115212889117,9920.868046289632
2610.520781928951,9910.972004541527
2611.9471448583395,9901.076166802402
2613.3959718963133,9891.166233014314
2614.8609958685884,9881.28210176486
2616.3466416703304,9871.391072555622
2617.849297957676,9861.514816920497
2619.373753408383,9851.61993208721
2620.913567576224,9841.746374813574
2622.47373422925,9831.860351250816
2624.0506459460958,9821.98334428572
2625.643563342037,9812.11835007612
2627.254824613221,9802.249628306367
2628.883830511826,9792.37994872441
